partID,Type,ItemOrd,Std,FluItem,Flex56,FlexCode,Stop,FlexCount,FlexItem,FlexSum,ShiftCount,ShiftItem,ShiftSum,CaseOrder,RespSec,ReadSec,RespOrd
33676203,2,2,airplane,20,transit,223,0,1,5,15,1,10,23,102,,7.426,5
33676203,2,2,bicycle,20,human,222,0,1,5,15,1,10,23,102,,7.426,6
33676203,2,2,tricycle,20,human,222,0,0,5,15,0,10,23,102,,7.426,7
33676203,2,2,3-wheeler,20,vehicle,221,0,0,5,15,1,10,23,102,,7.426,8
33676203,2,2,4-wheeler,20,vehicle,221,0,0,5,15,0,10,23,102,,7.426,9
33676203,2,2,motorcycle,20,vehicle,221,0,0,5,15,0,10,23,102,,7.426,10
33676203,2,2,trailer,20,push/pull,224,0,1,5,15,1,10,23,102,,7.426,11
33676203,2,2,unicycle,20,human,222,0,0,5,15,1,10,23,102,,7.426,12
33676203,2,2,roller skate,20,human,222,0,0,5,15,0,10,23,102,,7.426,13
33676203,2,2,rollerblade,20,human,222,0,0,5,15,0,10,23,102,,7.426,14
33676203,2,2,podium,20,mobile,225,0,1,5,15,1,10,23,102,,7.426,15
33676203,2,2,cart,20,push/pull,224,0,0,5,15,1,10,23,102,,7.426,16
33676203,2,2,gurney,20,mobile,225,0,0,5,15,1,10,23,102,,7.426,17
33676203,2,2,hospital bed,20,mobile,225,0,0,5,15,0,10,23,102,,7.426,18
33676203,2,2,furniture,20,mobile,225,0,0,5,15,0,10,23,102,,7.426,19
33676203,2,2,skateboard,20,human,222,0,0,5,15,1,10,23,102,,7.426,20
33676203,2,3,wrestler,14,person,322,0,1,5,15,1,6,23,102,64.201,6.613,1
33676203,2,3,wood,14,material,321,1,1,5,15,1,6,23,102,,6.613,2
33676203,2,3,steel,14,material,321,0,0,5,15,0,6,23,102,,6.613,3
33676203,2,3,bone,14,material,321,0,0,5,15,0,6,23,102,,6.613,4
33676203,2,3,concrete,14,material,321,0,0,5,15,0,6,23,102,,6.613,5
33676203,2,3,metal,14,material,321,0,0,5,15,0,6,23,102,,6.613,6
33676203,2,3,bodybuilder,14,person,322,0,0,5,15,1,6,23,102,,6.613,7
33676203,2,3,gorilla,14,animal,323,0,1,5,15,1,6,23,102,,6.613,8
33676203,2,3,chimpanzee,14,animal,323,0,0,5,15,0,6,23,102,,6.613,9
33676203,2,3,alligator,14,animal,323,0,0,5,15,0,6,23,102,,6.613,10
33676203,2,3,crocodile,14,animal,323,0,0,5,15,0,6,23,102,,6.613,11
33676203,2,3,dog,14,animal,323,0,0,5,15,0,6,23,102,,6.613,12
33676203,2,3,rope,14,structural,324,0,1,5,15,1,6,23,102,,6.613,13
33676203,2,3,duct tape,14,hold,329,0,1,5,15,1,6,23,102,,6.613,14
33829998,1,1,earring,4,crafts,116,0,1,3,7,1,4,8,103,13.508,35.42,1
33829998,1,1,toothpick,4,sharp,118,0,1,3,7,1,4,8,103,23.599,35.42,2
33829998,1,1,sim card slot opener,4,attribute,117,0,1,3,7,1,4,8,103,70.238,35.42,3
33829998,1,1,bracelet,4,sharp,118,1,0,3,7,1,4,8,103,107.496,35.42,4
33829998,1,2,scrap paper,3,fuel,218,1,1,3,7,1,3,8,103,27.507,2.328,1
33829998,1,2,packing,3,fill,215,0,1,3,7,1,3,8,103,108.132,2.328,2
33829998,1,2,deodorizer,3,tool,216,0,1,3,7,1,3,8,103,134.38,2.328,3
33829998,1,3,stain removal,3,clean,312,0,1,1,7,1,1,8,103,57.942,1.672,1
33829998,1,3,clean shoes,3,clean,312,1,0,1,7,0,1,8,103,84.376,1.672,2
33829998,1,3,clean sink,3,clean,312,0,0,1,7,0,1,8,103,104.459,1.672,3
34278517,3,1,arrow,4,symbol,135,1,1,4,9,1,4,12,104,6.791,11.29,1
34278517,3,1,road lines,4,perspective,133,0,1,4,9,1,4,12,104,15.01,11.29,2
34278517,3,1,part of picture,4,shape,140,0,1,4,9,1,4,12,104,35.477,11.29,3
34278517,3,1,arrowhead,4,point,136,0,1,4,9,1,4,12,104,50.799,11.29,4
34278517,3,2,palette,6,above,232,0,1,2,9,1,4,12,104,14.714,6.206,1
34278517,3,2,bead holder,6,holes,231,1,1,2,9,1,4,12,104,19.148,6.206,2
34278517,3,2,game,6,above,232,0,0,2,9,1,4,12,104,22.4,6.206,3
34278517,3,2,cardboard with holes,6,holes,231,0,0,2,9,1,4,12,104,34.486,6.206,4
34278517,3,2,yarn organizer,6,holes,231,0,0,2,9,0,4,12,104,46.173,6.206,5
34278517,3,2,button,6,holes,231,0,0,2,9,0,4,12,104,52.507,6.206,6
34278517,3,3,text boxes,4,symbol,331,0,1,3,9,1,4,12,104,8.121,10.161,1
34278517,3,3,walls,4,above,334,0,1,3,9,1,4,12,104,20.961,10.161,2
34278517,3,3,dominoes,4,objects,332,1,1,3,9,1,4,12,104,29.673,10.161,3
34278517,3,3,stalls,4,above,337,0,0,3,9,1,4,12,104,37.506,10.161,4
34651585,3,1,arrow,6,symbol,135,0,1,3,8,1,3,9,105,3.258,16.291,1
34651585,3,1,roads,6,perspective,133,0,1,3,8,1,3,9,105,9.327,16.291,2
34651585,3,1,train tracks,6,perspective,133,0,0,3,8,0,3,9,105,16.761,16.291,3
34651585,3,1,crayon tip,6,point,136,0,1,3,8,1,3,9,105,35.832,16.291,4
34651585,3,1,pencil tip,6,point,136,0,0,3,8,0,3,9,105,38.975,16.291,5
34651585,3,1,screwdriver,6,point,136,1,0,3,8,0,3,9,105,48.895,16.291,6
34651585,3,2,pizza,4,above,232,1,1,2,8,1,3,9,105,3.645,7.666,1
34651585,3,2,pie,4,above,232,0,0,2,8,0,3,9,105,11.591,7.666,2
34651585,3,2,steering wheel,4,shape,234,0,1,2,8,1,3,9,105,43.185,7.666,3
34651585,3,2,cake,4,above,232,0,0,2,8,1,3,9,105,57.935,7.666,4
34651585,3,3,steps,3,structural,331,0,1,3,8,1,3,9,105,4.437,9.42,1
34651585,3,3,notebook,3,symbol,334,1,1,3,8,1,3,9,105,12.518,9.42,2
34651585,3,3,train tracks,3,above,332,0,1,3,8,1,3,9,105,17.391,9.42,3
35910096,1,1,hold paper together,5,bind,111,0,1,5,12,1,5,14,106,63.868,21.858,1
35910096,1,1,ornament hook,5,hang,112,0,1,5,12,1,5,14,106,,21.858,2
35910096,1,1,reset electronics,5,tool,113,0,1,5,12,1,5,14,106,,21.858,3
35910096,1,1,make a sculpture,5,attribute,117,0,1,5,12,1,5,14,106,,21.858,4
35910096,1,1,link together,5,crafts,116,1,1,5,12,1,5,14,106,,21.858,5
35910096,1,2,fire starter,8,fuel,218,1,1,4,12,1,6,14,106,13.439,2.039,1
35910096,1,2,papier mache,8,craft,214,0,1,4,12,1,6,14,106,24.51,2.039,2
35910096,1,2,crab feast,8,cover,213,0,1,4,12,1,6,14,106,34.045,2.039,3
35910096,1,2,paint cover,8,cover,213,0,0,4,12,0,6,14,106,40.983,2.039,4
35910096,1,2,origami,8,craft,214,0,0,4,12,1,6,14,106,48.006,2.039,5
35910096,1,2,book cover,8,cover,213,0,0,4,12,1,6,14,106,53.883,2.039,6
35910096,1,2,wrapping paper,8,cover,213,0,0,4,12,0,6,14,106,58.647,2.039,7
35910096,1,2,shipping material,8,fill,215,0,1,4,12,1,6,14,106,73.381,2.039,8
35910096,1,3,brush teeth,3,dental healt,311,0,1,3,12,1,3,14,106,5.506,1.171,1
35910096,1,3,clean baseboard,3,clean,312,1,1,3,12,1,3,14,106,15.788,1.171,2
35910096,1,3,archeology,3,tool,316,0,1,3,12,1,3,14,106,24.973,1.171,3
35976001,3,1,plane,3,point,136,1,1,3,8,1,3,8,107,8.647,18.291,1
35976001,3,1,arrow,3,symbol,135,0,1,3,8,1,3,8,107,16.088,18.291,2
35976001,3,1,road,3,perspective,133,0,1,3,8,1,3,8,107,43.019,18.291,3
35976001,3,2,bowling ball,3,holes,231,0,1,3,8,1,3,8,107,5.547,3.849,1
35976001,3,2,UFO,3,celestial,236,1,1,3,8,1,3,8,107,11.619,3.849,2
35976001,3,2,strobe light,3,shape,234,0,1,3,8,1,3,8,107,43.951,3.849,3
35976001,3,3,highway,2,above,332,0,1,2,8,1,2,8,107,6.265,10.947,1
35976001,3,3,stairs,2,structural,332,0,1,2,8,1,2,8,107,12.868,10.947,2
36300313,3,1,arrow,4,symbol,135,1,1,4,9,1,4,9,108,12.059,46.482,1
36300313,3,1,streets,4,perspective,133,0,1,4,9,1,4,9,108,31.447,46.482,2
36300313,3,1,movie reel,4,impression,137,0,1,4,9,1,4,9,108,65.049,46.482,3
36300313,3,1,piping bag,4,point,136,0,1,4,9,1,4,9,108,138.989,46.482,4
36300313,3,2,backwards K,3,symbol,235,0,1,2,9,1,2,9,108,29.894,15.33,1
36300313,3,2,board game,3,above,232,1,1,2,9,1,2,9,108,45.31,15.33,2
36300313,3,2,marbles,3,above,232,0,0,2,9,0,2,9,108,61.207,15.33,3
36300313,3,3,text boxes,3,symbol,332,1,1,3,9,1,3,9,108,25.234,9.695,1
36300313,3,3,bars,3,structural,334,0,1,3,9,1,3,9,108,35.928,9.695,2
36300313,3,3,cut up paper,3,above,331,1,1,3,9,1,3,9,108,54.38,9.695,3
36496066,1,1,clothes fastener,1,bind,111,1,1,1,9,1,1,9,109,138,22.237,1
36496066,1,2,clean glass,7,clean,212,1,1,6,9,1,6,9,109,161.868,3.015,1
36496066,1,2,packing,7,fill,215,0,1,6,9,1,6,9,109,,3.015,2
36496066,1,2,book cover,7,cover,213,0,1,6,9,1,6,9,109,,3.015,3
36496066,1,2,knowledge,7,attribute,217,0,1,6,9,1,6,9,109,,3.015,4
36496066,1,2,update,7,attribute,217,0,0,6,9,0,6,9,109,,3.015,5
36496066,1,2,fire starter,7,fuel,218,0,1,6,9,1,6,9,109,,3.015,6
36496066,1,2,paper crafts,7,craft,214,0,1,6,9,1,6,9,109,,3.015,7
36496066,1,3,clean teeth,2,dental healt,311,0,1,2,9,1,2,9,109,31.918,6.334,1
36496066,1,3,clean circuit board,2,clean,312,1,1,2,9,1,2,9,109,,6.334,2
37155941,2,1,box,2,container,122,0,1,2,6,1,2,6,110,50.179,13.085,1
37155941,2,1,Rubiks cube,2,game,126,1,1,2,6,1,2,6,110,,13.085,2
37155941,2,2,car,5,vehicle,221,1,1,3,6,1,3,6,110,2.119,3.509,1
37155941,2,2,wagon,5,push/pull,224,0,1,3,6,1,3,6,110,4.415,3.509,2
37155941,2,2,shoes,5,human,222,0,1,3,6,1,3,6,110,8.014,3.509,3
37155941,2,2,bicycle,5,human,222,0,0,3,6,0,3,6,110,15.447,3.509,4
37155941,2,2,scooter,5,human,222,0,0,3,6,0,3,6,110,19.27,3.509,5
37155941,2,3,God,1,sentiment,325,0,1,1,6,1,1,6,110,415.386,1.553,1
37843155,1,1,organize,17,mark,114,0,1,3,7,1,10,16,111,14.442,16.789,1
37843155,1,1,sort,17,mark,114,0,0,3,7,0,10,16,111,25.089,16.789,2
37843155,1,1,paper,17,bind,111,0,1,3,7,1,10,16,111,29.971,16.789,3
37843155,1,1,separate,17,mark,114,0,0,3,7,1,10,16,111,36.322,16.789,4
37843155,1,1,office,17,desk,115,0,1,3,7,1,10,16,111,58.76,16.789,5
37843155,1,1,paperwork,17,mark,114,0,0,3,7,1,10,16,111,69.781,16.789,6
37843155,1,1,filing,17,mark,114,0,0,3,7,0,10,16,111,85.55,16.789,7
37843155,1,1,files,17,desk,115,0,0,3,7,1,10,16,111,89.37,16.789,8
37843155,1,1,contracts,17,desk,115,0,0,3,7,0,10,16,111,92.229,16.789,9
37843155,1,1,stationary,17,desk,115,0,0,3,7,0,10,16,111,102.248,16.789,10
37843155,1,1,folder,17,bind,111,0,0,3,7,1,10,16,111,111.411,16.789,11
37843155,1,1,bind,17,bind,111,0,0,3,7,0,10,16,111,126.833,16.789,12
37843155,1,1,section,17,mark,114,0,0,3,7,1,10,16,111,133.33,16.789,13
37843155,1,1,hold paper together,17,bind,111,0,0,3,7,1,10,16,111,164.07,16.789,14
37843155,1,1,file cabinet,17,bind,111,0,0,3,7,0,10,16,111,174.12,16.789,15
37843155,1,1,report,17,desk,115,0,0,3,7,1,10,16,111,204.261,16.789,16
37843155,1,1,research paper,17,desk,115,1,0,3,7,0,10,16,111,210.08,16.789,17
37843155,1,2,news,17,attribute,217,1,1,1,7,1,1,16,111,4.609,3.692,1
37843155,1,2,weather,17,attribute,217,0,0,1,7,0,1,16,111,13.366,3.692,2
37843155,1,2,politics,17,attribute,217,0,0,1,7,0,1,16,111,17.734,3.692,3
37843155,1,2,editorial,17,attribute,217,0,0,1,7,0,1,16,111,20.919,3.692,4
37843155,1,2,sports,17,attribute,217,0,0,1,7,0,1,16,111,22.986,3.692,5
37843155,1,2,opinion,17,attribute,217,0,0,1,7,0,1,16,111,29.728,3.692,6
37843155,1,2,finance,17,attribute,217,0,0,1,7,0,1,16,111,35.187,3.692,7
37843155,1,2,international politics,17,attribute,217,0,0,1,7,0,1,16,111,44.399,3.692,8
37843155,1,2,entertainment,17,attribute,217,0,0,1,7,0,1,16,111,53.348,3.692,9
37843155,1,2,journalist,17,attribute,217,0,0,1,7,0,1,16,111,57.637,3.692,10
37843155,1,2,media,17,attribute,217,0,0,1,7,0,1,16,111,59.842,3.692,11
37843155,1,2,article,17,attribute,217,0,0,1,7,0,1,16,111,63.809,3.692,12
37843155,1,2,feature,17,attribute,217,0,0,1,7,0,1,16,111,68.727,3.692,13
37843155,1,2,interview,17,attribute,217,0,0,1,7,0,1,16,111,71.757,3.692,14
37843155,1,2,writing,17,attribute,217,0,0,1,7,0,1,16,111,74.713,3.692,15
37843155,1,2,advertisement,17,attribute,217,0,0,1,7,0,1,16,111,78.541,3.692,16
37843155,1,2,crossword puzzle,17,attribute,217,0,0,1,7,0,1,16,111,88.488,3.692,17
37843155,1,3,teeth,12,dental healt,311,0,1,3,7,1,5,16,111,3.093,2.444,1
37843155,1,3,clean,12,clean,312,1,1,3,7,1,5,16,111,5.366,2.444,2
37843155,1,3,toothpaste,12,dental healt,311,0,0,3,7,1,5,16,111,13.988,2.444,3
37843155,1,3,cavity,12,dental healt,311,0,0,3,7,0,5,16,111,20.087,2.444,4
37843155,1,3,plaque,12,dental healt,311,0,0,3,7,0,5,16,111,22.883,2.444,5
37843155,1,3,fluoride,12,dental healt,311,0,0,3,7,0,5,16,111,28.736,2.444,6
37843155,1,3,bristles,12,attribute,317,0,1,3,7,1,5,16,111,31.853,2.444,7
37843155,1,3,hard,12,attribute,317,0,0,3,7,0,5,16,111,34.534,2.444,8
37843155,1,3,soft,12,attribute,317,0,0,3,7,0,5,16,111,36.273,2.444,9
37843155,1,3,molars,12,dental healt,311,0,0,3,7,1,5,16,111,132.023,2.444,10
37843155,1,3,teeth,12,dental healt,311,0,0,3,7,0,5,16,111,136.894,2.444,11
37843155,1,3,gums,12,dental healt,311,0,0,3,7,0,5,16,111,144.073,2.444,12
38324630,1,1,bookmark,4,mark,114,0,1,4,8,1,4,8,112,9.38,13.424,1
38324630,1,1,ear cleaner,4,tool,113,0,1,4,8,1,4,8,112,14.323,13.424,2
38324630,1,1,toothpick,4,sharp,118,0,1,4,8,1,4,8,112,17.139,13.424,3
38324630,1,1,Christmas tree decoration,4,crafts,116,1,1,4,8,1,4,8,112,40.018,13.424,4
38324630,1,2,hat,4,craft,214,1,1,3,8,1,3,8,112,36.277,8.566,1
38324630,1,2,cage lining,4,cover,213,0,1,3,8,1,3,8,112,,8.566,2
38324630,1,2,pet training,4,cover,213,0,0,3,8,0,3,8,112,,8.566,3
38324630,1,2,padding,4,fill,215,0,1,3,8,1,3,8,112,,8.566,4
38324630,1,3,clean crevice,3,clean,312,0,1,1,8,1,1,8,112,20.373,5.02,1
38324630,1,3,clean around fixtures,3,clean,312,1,0,1,8,0,1,8,112,,5.02,2
38324630,1,3,bottle cleaner,3,clean,312,0,0,1,8,0,1,8,112,,5.02,3
38444841,3,1,A,2,symbol,135,1,1,2,6,1,2,6,113,62.143,35.179,1
38444841,3,1,crossroad,2,formation,134,0,1,2,6,1,2,6,113,,35.179,2
38444841,3,2,circle,2,symbol,235,0,1,2,6,1,2,6,113,27.407,5.721,1
38444841,3,2,toy,2,shape,234,1,1,2,6,1,2,6,113,,5.721,2
38444841,3,3,rectangle,2,composition,332,0,1,2,6,1,2,6,113,13.391,2.127,1
38444841,3,3,high jump,2,stacked,336,0,1,2,6,1,2,6,113,,2.127,2
38858144,1,1,fold paper,2,bind,111,0,1,2,11,1,2,12,114,8.06,1.322,1
38858144,1,1,art,2,crafts,116,1,1,2,11,1,2,12,114,12.74,1.322,2
38858144,1,2,pet training,5,cover,213,1,1,4,11,1,4,12,114,2.647,0.738,1
38858144,1,2,wrapping paper,5,cover,213,0,0,4,11,0,4,12,114,6.743,0.738,2
38858144,1,2,art,5,craft,214,0,1,4,11,1,4,12,114,8.239,0.738,3
38858144,1,2,packing,5,fill,215,0,1,4,11,1,4,12,114,20.677,0.738,4
38858144,1,2,read,5,read,211,0,1,4,11,1,4,12,114,25.205,0.738,5
38858144,1,3,brush teeth,7,dental healt,311,1,1,5,11,1,6,12,114,2.647,0.915,1
38858144,1,3,clean toenails,7,clean,312,1,1,5,11,1,6,12,114,10.448,0.915,2
38858144,1,3,clean under bed,7,clean,312,0,0,5,11,0,6,12,114,12.881,0.915,3
38858144,1,3,microphone,7,tool,316,0,1,5,11,1,6,12,114,15.768,0.915,4
38858144,1,3,bend for art,7,craft,314,0,1,5,11,1,6,12,114,20.936,0.915,5
38858144,1,3,brush pet,7,brush,313,0,1,5,11,1,6,12,114,24.792,0.915,6
38858144,1,3,gag,7,tool,316,0,0,5,11,1,6,12,114,32.816,0.915,7
38947574,3,1,arrow,6,symbol,135,1,1,4,10,1,4,12,115,11.639,7.203,1
38947574,3,1,greater than,6,symbol,135,0,0,4,10,0,4,12,115,18.847,7.203,2
38947574,3,1,bird,6,mouth,131,0,1,4,10,1,4,12,115,23.999,7.203,3
38947574,3,1,beak,6,mouth,131,0,0,4,10,0,4,12,115,26.889,7.203,4
38947574,3,1,road,6,perspective,133,0,1,4,10,1,4,12,115,32.783,7.203,5
38947574,3,1,cone,6,shape,140,0,1,4,10,1,4,12,115,40.622,7.203,6
38947574,3,2,round domino,9,shape,234,0,1,4,10,1,6,12,115,17.951,3.974,1
38947574,3,2,palette,9,above,232,1,1,4,10,1,6,12,115,20.919,3.974,2
38947574,3,2,cookie,9,above,232,0,0,4,10,0,6,12,115,22.751,3.974,3
38947574,3,2,germ,9,above,232,0,0,4,10,0,6,12,115,33.845,3.974,4
38947574,3,2,planet,9,celestial,236,0,1,4,10,1,6,12,115,36.613,3.974,5
38947574,3,2,ball,9,shape,234,0,0,4,10,1,6,12,115,40.037,3.974,6
38947574,3,2,biscuit,9,shape,234,0,0,4,10,0,6,12,115,59.237,3.974,7
38947574,3,2,moon,9,celestial,236,0,0,4,10,1,6,12,115,61.228,3.974,8
38947574,3,2,backwards K,9,symbol,235,0,1,4,10,1,6,12,115,67.947,3.974,9
38947574,3,3,stairway,4,structural,335,0,1,2,10,1,2,12,115,4.468,2.275,1
38947574,3,3,ladder,4,structural,331,0,0,2,10,0,2,12,115,7.947,2.275,2
38947574,3,3,blinds,4,structural,331,1,0,2,10,0,2,12,115,10.611,2.275,3
38947574,3,3,crosswalk,4,above,331,0,1,2,10,1,2,12,115,15.371,2.275,4
39350935,2,1,tv,5,technology,124,0,1,2,6,1,2,7,116,105.165,83.544,1
39350935,2,1,telephone,5,technology,124,0,0,2,6,0,2,7,116,,83.544,2
39350935,2,1,calculator,5,technology,124,0,0,2,6,0,2,7,116,,83.544,3
39350935,2,1,calendar,5,flat,121,0,1,2,6,1,2,7,116,,83.544,4
39350935,2,1,bed,5,flat,121,1,0,2,6,0,2,7,116,,83.544,5
39350935,2,2,car,7,vehicle,221,1,1,3,6,1,4,7,116,45.31,2.659,1
39350935,2,2,bicycle,7,human,222,0,1,3,6,1,4,7,116,,2.659,2
39350935,2,2,cycle,7,vehicle,221,0,0,3,6,1,4,7,116,,2.659,3
39350935,2,2,truck,7,vehicle,221,0,0,3,6,0,4,7,116,,2.659,4
39350935,2,2,lorry,7,vehicle,221,0,0,3,6,0,4,7,116,,2.659,5
39350935,2,2,van,7,vehicle,221,0,0,3,6,0,4,7,116,,2.659,6
39350935,2,2,bus,7,transit,223,0,1,3,6,1,4,7,116,,2.659,7
39350935,2,3,brick,3,material,321,0,1,1,6,1,1,7,116,32.307,2.554,1
39350935,2,3,steel,3,material,321,1,0,1,6,0,1,7,116,,2.554,2
39350935,2,3,diamond,3,material,321,0,0,1,6,0,1,7,116,,2.554,3
39792884,1,1,clutch paper,2,bind,111,0,1,1,4,1,1,4,117,56.729,13.559,1
39792884,1,1,hold paper together,2,bind,111,1,0,1,4,0,1,4,117,85.708,13.559,2
39792884,1,2,world,2,attribute,217,1,1,2,4,1,2,4,117,31.188,8.365,1
39792884,1,2,recycle,2,fuel,218,0,1,2,4,1,2,4,117,53.909,8.365,2
39792884,1,3,avoid morning breath,1,dental healt,311,1,1,1,4,1,1,4,117,30.936,3.222,1
40224199,2,1,dice,5,game,126,0,1,3,9,1,5,18,118,6.574,823.854,1
40224199,2,1,box,5,container,122,0,1,3,9,1,5,18,118,10.531,823.854,2
40224199,2,1,CPU,5,technology,124,0,1,3,9,1,5,18,118,16.183,823.854,3
40224199,2,1,safe,5,container,122,0,0,3,9,1,5,18,118,20.278,823.854,4
40224199,2,1,keyboard button,5,technology,124,1,0,3,9,1,5,18,118,30.984,823.854,5
40224199,2,2,car,18,vehicle,221,1,1,5,9,1,12,18,118,5.224,3.933,1
40224199,2,2,bicycle,18,human,222,0,1,5,9,1,12,18,118,7.023,3.933,2
40224199,2,2,trailer,18,push/pull,224,0,1,5,9,1,12,18,118,11.242,3.933,3
40224199,2,2,RV,18,vehicle,221,0,0,5,9,1,12,18,118,16.128,3.933,4
40224199,2,2,airplane,18,transit,223,0,1,5,9,1,12,18,118,28.344,3.933,5
40224199,2,2,ATV,18,vehicle,221,0,0,5,9,1,12,18,118,31.974,3.933,6
40224199,2,2,skateboard,18,human,222,0,0,5,9,1,12,18,118,40.004,3.933,7
40224199,2,2,scooter,18,human,222,0,0,5,9,0,12,18,118,47.023,3.933,8
40224199,2,2,roller skate,18,human,222,0,0,5,9,0,12,18,118,54.326,3.933,9
40224199,2,2,RC car,18,mobile,225,0,1,5,9,1,12,18,118,66.37,3.933,10
40224199,2,2,wheelchair,18,human,222,0,0,5,9,1,12,18,118,74.673,3.933,11
40224199,2,2,wheelbarrow,18,push/pull,224,0,0,5,9,1,12,18,118,102.123,3.933,12
40224199,2,2,chair,18,mobile,225,0,0,5,9,1,12,18,118,121.293,3.933,13
40224199,2,2,toolbox,18,mobile,225,0,0,5,9,0,12,18,118,125.823,3.933,14
40224199,2,2,shelves,18,mobile,225,0,0,5,9,0,12,18,118,140.137,3.933,15
40224199,2,2,library ladder,18,mobile,225,0,0,5,9,0,12,18,118,169.782,3.933,16
40224199,2,2,book cart,18,push/pull,224,0,0,5,9,1,12,18,118,179.064,3.933,17
40224199,2,2,shopping cart,18,push/pull,224,0,0,5,9,0,12,18,118,183.597,3.933,18
40224199,2,3,steel,3,material,321,0,1,1,9,1,1,18,118,9.052,3.23,1
40224199,2,3,rock,3,material,321,1,0,1,9,0,1,18,118,12.926,3.23,2
40224199,2,3,diamond,3,material,321,0,0,1,9,0,1,18,118,21.492,3.23,3
40335068,3,1,mark,5,impression,137,1,1,3,9,1,3,11,119,28.564,18.732,1
40335068,3,1,arrow,5,symbol,135,0,1,3,9,1,3,11,119,33.815,18.732,2
40335068,3,1,direction,5,symbol,135,0,0,3,9,0,3,11,119,39.313,18.732,3
40335068,3,1,greater,5,symbol,135,0,0,3,9,0,3,11,119,51.594,18.732,4
40335068,3,1,two lines rush to meet,5,formation,134,0,1,3,9,1,3,11,119,74.792,18.732,5
40335068,3,2,circle with circles inside,4,symbol,235,0,1,3,9,1,3,11,119,11.315,20.795,1
40335068,3,2,sideways face,4,face,233,1,1,3,9,1,3,11,119,16.816,20.795,2
40335068,3,2,palette,4,above,232,0,1,3,9,1,3,11,119,29.834,20.795,3
40335068,3,2,plate with food,4,above,232,0,0,3,9,0,3,11,119,44.614,20.795,4
40335068,3,3,list,5,symbol,336,0,1,3,9,1,5,11,119,8.492,6.796,1
40335068,3,3,steps,5,structural,334,0,1,3,9,1,5,11,119,12.562,6.796,2
40335068,3,3,bricks,5,stacked,331,1,1,3,9,1,5,11,119,15.453,6.796,3
40335068,3,3,labels,5,symbol,333,0,0,3,9,1,5,11,119,19.327,6.796,4
40335068,3,3,window,5,structural,334,0,0,3,9,1,5,11,119,27.447,6.796,5
40588190,2,1,dice,5,game,126,0,1,4,8,1,5,13,120,69.311,25.241,1
40588190,2,1,paper,5,flat,121,0,1,4,8,1,5,13,120,,25.241,2
40588190,2,1,table,5,structural,123,0,1,4,8,1,5,13,120,,25.241,3
40588190,2,1,picture frame,5,flat,121,0,0,4,8,1,5,13,120,,25.241,4
40588190,2,1,floppy disc,5,technology,124,1,1,4,8,1,5,13,120,,25.241,5
40588190,2,2,car,8,vehicle,221,1,1,3,8,1,7,13,120,76.974,2.059,1
40588190,2,2,bicycle,8,human,222,0,1,3,8,1,7,13,120,,2.059,2
40588190,2,2,bus,8,transit,223,0,1,3,8,1,7,13,120,,2.059,3
40588190,2,2,lorry,8,vehicle,221,0,0,3,8,1,7,13,120,,2.059,4
40588190,2,2,train,8,transit,223,0,0,3,8,1,7,13,120,,2.059,5
40588190,2,2,airplane,8,transit,223,0,0,3,8,0,7,13,120,,2.059,6
40588190,2,2,bicycle,8,human,222,0,0,3,8,1,7,13,120,,2.059,7
40588190,2,2,car,8,vehicle,221,0,0,3,8,1,7,13,120,,2.059,8
40588190,2,3,iron,3,material,321,0,1,1,8,1,1,13,120,127.502,2.386,1
40588190,2,3,cement,3,material,321,1,0,1,8,0,1,13,120,213.366,2.386,2
40588190,2,3,metal,3,material,321,0,0,1,8,0,1,13,120,,2.386,3
40610970,2,1,box,5,container,122,0,1,4,9,1,4,11,121,64.165,14.448,1
40610970,2,1,book,5,flat,121,0,1,4,9,1,4,11,121,,14.448,2
40610970,2,1,table,5,structural,123,0,1,4,9,1,4,11,121,,14.448,3
40610970,2,1,tv,5,technology,124,0,1,4,9,1,4,11,121,,14.448,4
40610970,2,1,camera,5,technology,124,1,0,4,9,0,4,11,121,,14.448,5
40610970,2,2,car,6,vehicle,221,1,1,3,9,1,5,11,121,,,1
40610970,2,2,bicycle,6,human,222,0,1,3,9,1,5,11,121,,,2
40610970,2,2,bus,6,transit,223,0,1,3,9,1,5,11,121,,,3
40610970,2,2,truck,6,vehicle,221,0,0,3,9,1,5,11,121,,,4
40610970,2,2,automobile,6,vehicle,221,0,0,3,9,0,5,11,121,,,5
40610970,2,2,bicycle,6,human,222,0,0,3,9,1,5,11,121,,,6
40610970,2,3,iron,3,material,321,0,1,2,9,1,2,11,121,46.441,8.778,1
40610970,2,3,stone,3,material,321,1,0,2,9,0,2,11,121,,8.778,2
40610970,2,3,wall,3,structural,324,0,1,2,9,1,2,11,121,,8.778,3
40719318,3,1,arrow,5,symbol,135,1,1,5,10,1,5,13,122,7.932,32.237,1
40719318,3,1,dotted lines,5,impression,137,0,1,5,10,1,5,13,122,36.731,32.237,2
40719318,3,1,point,5,point,136,0,1,5,10,1,5,13,122,43.66,32.237,3
40719318,3,1,part triangle,5,shape,140,0,1,5,10,1,5,13,122,68.968,32.237,4
40719318,3,1,intersection,5,perspective,133,0,1,5,10,1,5,13,122,77.844,32.237,5
40719318,3,2,circles,5,symbol,235,0,1,2,10,1,3,13,122,7.512,11.628,1
