NumID,Type,ItemOrd,Response,Std,Flex = 56,FlexCode,RespSec,ReadSec
37155941,2,2,skooter,scooter,human,222,19.27,3.509
37155941,2,3, God,God,sentiment,325,415.386,1.553
37843155,1,1,Organize,organize,mark,114,14.442,16.789
37843155,1,1,Sort,sort,mark,114,25.089,16.789
37843155,1,1,paper,paper,bind,111,29.971,16.789
37843155,1,1,separate,separate,mark,114,36.322,16.789
37843155,1,1,office,office,desk,115,58.76,16.789
37843155,1,1,paperwork,paperwork,mark,114,69.781,16.789
37843155,1,1,filing,filing,mark,114,85.55,16.789
37843155,1,1,files,files,desk,115,89.37,16.789
37843155,1,1,contracts,contracts,desk,115,92.229,16.789
37843155,1,1,statiory,statiory,desk,115,102.248,16.789
37843155,1,1,folder,folder,bind,111,111.411,16.789
37843155,1,1,bind,bind,bind,111,126.833,16.789
37843155,1,1,section,section,mark,114,133.33,16.789
37843155,1,1,held together,hold paper together,bind,111,164.07,16.789
37843155,1,1,file cabinet,file cabinet,bind,111,174.12,16.789
37843155,1,1,report,report,desk,115,204.261,16.789
37843155,1,1,researchpaper,research paper,desk,115,210.08,16.789
37843155,1,2,news,news,attribute,217,4.609,3.692
37843155,1,2,weather,weather,attribute,217,13.366,3.692
37843155,1,2,politics,politics,attribute,217,17.734,3.692
37843155,1,2,editorial,editorial,attribute,217,20.919,3.692
37843155,1,2,sports,sports,attribute,217,22.986,3.692
37843155,1,2,opinion,opinion,attribute,217,29.728,3.692
37843155,1,2,fince,fince,attribute,217,35.187,3.692
37843155,1,2,intertiol politics,intertiol politics,attribute,217,44.399,3.692
37843155,1,2,entertainment,entertainment,attribute,217,53.348,3.692
37843155,1,2,jourlist,jourlist,attribute,217,57.637,3.692
37843155,1,2,media,media,attribute,217,59.842,3.692
37843155,1,2,article,article,attribute,217,63.809,3.692
37843155,1,2,feature,feature,attribute,217,68.727,3.692
37843155,1,2,interview,interview,attribute,217,71.757,3.692
37843155,1,2,writing,writing,attribute,217,74.713,3.692
37843155,1,2,advertisements,advertisement,attribute,217,78.541,3.692
37843155,1,2,cross puzzle,crossword puzzle,attribute,217,88.488,3.692
37843155,1,3,Teeth,teeth,dental health,311,3.093,2.444
37843155,1,3,clean,clean,clean,312,5.366,2.444
37843155,1,3,toothpaste,toothpaste,dental health,311,13.988,2.444
37843155,1,3,cavity,cavity,dental health,311,20.087,2.444
37843155,1,3,plaque,plaque,dental health,311,22.883,2.444
37843155,1,3,flouride,fluoride,dental health,311,28.736,2.444
37843155,1,3,bristles,bristles,attribute,317,31.853,2.444
37843155,1,3,hard,hard,attribute,317,34.534,2.444
37843155,1,3, soft,soft,attribute,317,36.273,2.444
37843155,1,3,molars,molars,dental health,311,132.023,2.444
37843155,1,3,tooth,teeth,dental health,311,136.894,2.444
37843155,1,3,gums,gums,dental health,311,144.073,2.444
38324630,1,1,Page marker,bookmark,mark,114,9.38,13.424
38324630,1,1,ear wax cleaner,ear cleaner,tool,113,14.323,13.424
38324630,1,1,toothpick,toothpick,sharp,118,17.139,13.424
38324630,1,1,Christmas tree decoration (chain),Christmas tree decoration,crafts,116,40.018,13.424
38324630,1,2,Hat,hat,craft,214,36.277,8.566
38324630,1,2,pet cage liner,cage lining,cover,213,,8.566
38324630,1,2,dog bathroom,pet training,cover,213,,8.566
38324630,1,2,padding,padding,fill,215,,8.566
38324630,1,3,Crack cleaner,clean crevice,clean,312,20.373,5.02
38324630,1,3,edge scrubber,clean around fixtures,clean,312,,5.02
38324630,1,3,bottle cleaner,bottle cleaner,clean,312,,5.02
38444841,3,1,alaphabetical A,A,symbol,135,62.143,35.179
38444841,3,1,Cross Road,crossroad,formation,134,,35.179
38444841,3,2,Circle,circle,symbol,235,27.407,5.721
38444841,3,2,Toy,toy,shape,234,,5.721
38444841,3,3,rectangle,rectangle,composition,336,13.391,2.127
38444841,3,3,high jump,high jump,stacked,333,,2.127
38858144,1,1,fold paper,fold paper,bind,111,8.06,1.322
38858144,1,1,art project,art,crafts,116,12.74,1.322
38858144,1,2,dog can pee on it,pet training,cover,213,2.647,0.738
38858144,1,2,wrapping paper,wrapping paper,cover,213,6.743,0.738
38858144,1,2,art project,art,craft,214,8.239,0.738
38858144,1,2,use for packaging,packing,fill,215,20.677,0.738
38858144,1,2,reading material,read,read,211,25.205,0.738
38858144,1,3,brush teeth,brush teeth,dental health,311,2.647,0.915
38858144,1,3,clean your toeils,clean toeils,clean,312,10.448,0.915
38858144,1,3,clean under your bed,clean under bed,clean,312,12.881,0.915
38858144,1,3,sing into it,microphone,tool,316,15.768,0.915
38858144,1,3,bend for an art project,bend for art,craft,314,20.936,0.915
38858144,1,3,brush your dog,brush pet,brush,313,24.792,0.915
38858144,1,3,makeshift gag,gag,tool,316,32.816,0.915
38947574,3,1,arrow,arrow,symbol,135,11.639,7.203
38947574,3,1,greater than sign,greater than,symbol,135,18.847,7.203
38947574,3,1,bird,bird,mouth,131,23.999,7.203
38947574,3,1,beak,beak,mouth,131,26.889,7.203
38947574,3,1,road,road,perspective,133,32.783,7.203
38947574,3,1,cone,cone,shape,140,40.622,7.203
38947574,3,2,circular domino,round domino,shape,234,17.951,3.974
38947574,3,2,paint tray,palette,above,232,20.919,3.974
38947574,3,2,cookie,cookie,above,232,22.751,3.974
38947574,3,2,germ,germ,above,232,33.845,3.974
38947574,3,2,planet,planet,celestial,236,36.613,3.974
38947574,3,2,ball,ball,shape,234,40.037,3.974
38947574,3,2,biscuit ,biscuit,shape,234,59.237,3.974
38947574,3,2,moon,moon,celestial,236,61.228,3.974
38947574,3,2,backwards letter k,backwards K,symbol,235,67.947,3.974
38947574,3,3,stairway ,stairway,structural,331,4.468,2.275
38947574,3,3,ladder,ladder,structural,331,7.947,2.275
38947574,3,3,blinds,blinds,structural,331,10.611,2.275
38947574,3,3,crosswalk,crosswalk,above,332,15.371,2.275
39350935,2,1,television,tv,technology,124,105.165,83.544
39350935,2,1,phone,telephone,technology,124,,83.544
39350935,2,1,calculator,calculator,technology,124,,83.544
39350935,2,1,calendar,calendar,flat,121,,83.544
39350935,2,1,bed,bed,flat,121,,83.544
39350935,2,2,car,car,vehicle,221,45.31,2.659
39350935,2,2,bike,bicycle,human,222,,2.659
39350935,2,2,cycle,cycle,vehicle,221,,2.659
39350935,2,2,truck,truck,vehicle,221,,2.659
39350935,2,2,lorry,lorry,vehicle,221,,2.659
39350935,2,2,van,van,vehicle,221,,2.659
39350935,2,2,bus ,bus,transit,223,,2.659
39350935,2,3,bricks,brick,material,321,32.307,2.554
39350935,2,3,steel,steel,material,321,,2.554
39350935,2,3,diamond,diamond,material,321,,2.554
39792884,1,1,"to clutch paper, fold papers and clutch with it",clutch paper,bind,111,56.729,13.559
39792884,1,1,clip used to hold bunch of paper,hold paper together,bind,111,85.708,13.559
39792884,1,2,read to know news around the world,world,attribute,217,31.188,8.365
39792884,1,2,waste news paper can be recycled,recycle,fuel,218,53.909,8.365
39792884,1,3,used in the morning with tooth paste to avoid morning breath,avoid morning breath,dental health,311,30.936,3.222
40224199,2,1,dice,dice,game,126,6.574,823.854
40224199,2,1,box,box,container,122,10.531,823.854
40224199,2,1,CPU,CPU,technology,124,16.183,823.854
40224199,2,1,safe,safe,container,122,20.278,823.854
40224199,2,1,key on a keyboard,keyboard button,technology,124,30.984,823.854
40224199,2,2,car,car,vehicle,221,5.224,3.933
40224199,2,2,bike,bicycle,human,222,7.023,3.933
40224199,2,2,trailer,trailer,push/pull,224,11.242,3.933
40224199,2,2,rv,RV,vehicle,221,16.128,3.933
40224199,2,2,airplane,airplane,transit,223,28.344,3.933
40224199,2,2,atv,ATV,vehicle,221,31.974,3.933
40224199,2,2,skate board,skateboard,human,222,40.004,3.933
40224199,2,2,scooter,scooter,human,222,47.023,3.933
40224199,2,2,roller skates,roller skate,human,222,54.326,3.933
40224199,2,2,remote control car,RC car,mobile,225,66.37,3.933
40224199,2,2,wheelchair,wheelchair,human,222,74.673,3.933
40224199,2,2,wheelbarrow,wheelbarrow,push/pull,224,102.123,3.933
40224199,2,2,office chair,chair,mobile,225,121.293,3.933
40224199,2,2,toolbox,toolbox,mobile,225,125.823,3.933
40224199,2,2,shelves,shelves,mobile,225,140.137,3.933
40224199,2,2,library ladder,library ladder,mobile,225,169.782,3.933
40224199,2,2,book cart,book cart,push/pull,224,179.064,3.933
40224199,2,2,shopping cart,shopping cart,push/pull,224,183.597,3.933
40224199,2,3,steel,steel,material,321,9.052,3.23
40224199,2,3,rocks,rock,material,321,12.926,3.23
40224199,2,3,diamonds,diamond,material,321,21.492,3.23
40335068,3,1,Mark,mark,impression,137,28.564,18.732
40335068,3,1,Arrow,arrow,symbol,135,33.815,18.732
40335068,3,1,Direction,direction,symbol,135,39.313,18.732
40335068,3,1,greater,greater,symbol,135,51.594,18.732
40335068,3,1,two lines rushes to meet,two lines rush to meet,formation,134,74.792,18.732
40335068,3,2,small circles in big circle,circle with circles inside,symbol,235,11.315,20.795
40335068,3,2,side face,sideways face,face,233,16.816,20.795
40335068,3,2,coloring plate,palette,above,232,29.834,20.795
40335068,3,2,lunch plate,plate with food,above,232,44.614,20.795
40335068,3,3,listing sheet,list,symbol,334,8.492,6.796
40335068,3,3,steps,steps,structural,331,12.562,6.796
40335068,3,3,bricks,bricks,stacked,333,15.453,6.796
40335068,3,3,labels,labels,symbol,334,19.327,6.796
40335068,3,3,window,window,structural,331,27.447,6.796
40588190,2,1,dice,dice,game,126,69.311,25.241
40588190,2,1,paper,paper,flat,121,,25.241
40588190,2,1,table,table,structural,123,,25.241
40588190,2,1,photo frame,picture frame,flat,121,,25.241
40588190,2,1,floppy,floppy disc,technology,124,,25.241
40588190,2,2,car,car,vehicle,221,76.974,2.059
40588190,2,2,bike,bicycle,human,222,,2.059
40588190,2,2,bus,bus,transit,223,,2.059
40588190,2,2,lorry,lorry,vehicle,221,,2.059
40588190,2,2,train,train,transit,223,,2.059
40588190,2,2,aeroplare,airplane,transit,223,,2.059
40588190,2,2,bicycle,bicycle,human,222,,2.059
40588190,2,2,auto,car,vehicle,221,,2.059
40588190,2,3,iron,iron,material,321,127.502,2.386
40588190,2,3,cement,cement,material,321,213.366,2.386
40588190,2,3,"metals,",metal,material,321,,2.386
40610970,2,1,Box,box,container,122,64.165,14.448
40610970,2,1,Book,book,flat,121,,14.448
40610970,2,1,Table,table,structural,123,,14.448
40610970,2,1,TV,tv,technology,124,,14.448
40610970,2,1,Camera,camera,technology,124,,14.448
40610970,2,2,Car,car,vehicle,221,,
40610970,2,2,Bike,bicycle,human,222,,
40610970,2,2,Bus,bus,transit,223,,
40610970,2,2,Truck,truck,vehicle,221,,
40610970,2,2,Auto,automobile,vehicle,221,,
40610970,2,2,Bicycle,bicycle,human,222,,
40610970,2,3,Iron,iron,material,321,46.441,8.778
40610970,2,3,Stone,stone,material,321,,8.778
40610970,2,3,Wall,wall,structural,324,,8.778
40719318,3,1,Arrow,arrow,symbol,135,7.932,32.237
40719318,3,1,Dotted lines,dotted lines,impression,137,36.731,32.237
40719318,3,1,Point,point,point,136,43.66,32.237
40719318,3,1,Part triangle,part triangle,shape,140,68.968,32.237
40719318,3,1,Intersection,intersection,perspective,133,77.844,32.237
40719318,3,2,Circles,circles,symbol,235,7.512,11.628
40719318,3,2,Dots ,dots,symbol,235,17.527,11.628
40719318,3,2,"Backwards ""K""",backwards K,symbol,235,39.171,11.628
40719318,3,2,Button,button,holes,231,55.837,11.628
40719318,3,2,6,6,symbol,235,83.265,11.628
40719318,3,3,Rectangles,rectangles,composition,336,9.843,9.394
40719318,3,3,5,5,symbol,334,24.34,9.394
40719318,3,3,Lines,lines,composition,336,28.46,9.394
40719318,3,3,Walld,walls,above,332,31.935,9.394
40719318,3,3,Pathways,pathways,above,332,41.798,9.394
40719318,3,3,Stripes,stripes,composition,336,59.841,9.394
41058175,2,1,stool,stool,structural,123,14.823,13.55
41058175,2,1,table,table,structural,123,17.767,13.55
41058175,2,1,chair,chair,structural,123,22.533,13.55
41058175,2,1,dice,dice,game,126,28.557,13.55
41058175,2,1,lego,LEGO,game,126,36.58,13.55
41058175,2,1,box,box,container,122,41.131,13.55
41058175,2,1,picture frame,picture frame,flat,121,52.955,13.55
41058175,2,1,tile,tile,flat,121,65.283,13.55
41058175,2,1,picture,picture,flat,121,87.957,13.55
41058175,2,1,painting,painting,flat,121,89.788,13.55
41058175,2,1,book,book,flat,121,96.218,13.55
41058175,2,1,gem,gem,shape,125,117.929,13.55
41058175,2,2,cars,car,vehicle,221,44.09,5.774
41058175,2,2,bikes,bicycle,human,222,,5.774
41058175,2,2,scooters,scooter,human,222,,5.774
41058175,2,2,wiggle racers,wiggle racer,human,222,,5.774
41058175,2,2,motorcycle,motorcycle,vehicle,221,,5.774
41058175,2,2,cart,cart,push/pull,224,,5.774
41058175,2,2,wheel barrel,wheelbarrow,push/pull,224,,5.774
41058175,2,2,lawn mower,lawn mower,push/pull,224,,5.774
41058175,2,3,people,people,person,322,15.568,8.08
41058175,2,3,steel,steel,material,321,25.188,8.08
41058175,2,3,metal,metal,material,321,30.155,8.08
41058175,2,3,diamonds,diamond,material,321,38.26,8.08
41058175,2,3,muscles,muscle,move,327,47.749,8.08
41058175,2,3,body builder,bodybuilder,person,322,61.776,8.08
41187657,2,1,TABLE,table,structural,123,11.31,32.443
41187657,2,3,TABLE,table,structural,324,6.31,8.695
41187657,2,3,BOX,box,structural,324,13.766,8.695
41187657,2,3,DESK,desk,structural,324,20.654,8.695
41187657,2,3,PAPER,paper,structural,324,34.151,8.695
41187657,2,3,FRAME,frame,structural,324,48.99,8.695
41187657,2,3,WINDOW,window,structural,324,60.51,8.695
41187657,2,3,RECORD,record,sentiment,325,78.358,8.695
41187657,2,3,TILE,tile,structural,324,90.502,8.695
41187657,2,3,GLASS,glass,structural,324,118.398,8.695
41216597,3,1,jet,jet,point,136,6.376,26.071
41216597,3,1,symbol,symbol,symbol,135,11.246,26.071
41216597,3,1,plane,plane,point,136,31.476,26.071
41216597,3,1,shovel,shovel,point,136,63.911,26.071
41216597,3,2,paint tray,palette,above,232,5.689,121.465
41216597,3,2,plate,plate,above,232,8.074,121.465
41216597,3,2,compass,compass,symbol,235,14.391,121.465
41216597,3,2,weapon shield,shield,shape,234,29.996,121.465
41216597,3,3,bricks,bricks,stacked,333,6.246,4.693
41216597,3,3,sticks,sticks,composition,336,12.469,4.693
41216597,3,3,wooden frames,wooden frames,structural,331,21.65,4.693
41216597,3,3,window,window,structural,331,25.249,4.693
41216597,3,3,gate,gate,structural,331,29.022,4.693
41266619,1,1,hold paper together,hold paper together,bind,111,,42.887
41266619,1,1,bookmarker,bookmark,mark,114,,42.887
41266619,1,1,ear cleaner,ear cleaner,tool,113,,42.887
41266619,1,1,garland for a tree,garland,crafts,116,,42.887
41266619,1,1,envelope sealer,envelope sealer,tool,113,,42.887
41459654,3,1,Horizontal V,V,symbol,135,7.864,63.638
41459654,3,1,Less than sign,less than,symbol,135,20.805,63.638
41459654,3,1,Mouth,mouth,mouth,131,30.413,63.638
41459654,3,1,Two roads connecting,converging roads,perspective,133,46.988,63.638
41459654,3,2,Paint plate,palette,above,232,23.898,11.46
41459654,3,2,Zombie,zombie,face,233,52.947,11.46
41459654,3,2,Eggs in the plate,eggs,above,232,72.227,11.46
41459654,3,3,Window,window,structural,331,5.979,11.449
41459654,3,3,Stairs,stairs,structural,331,14.585,11.449
41459654,3,3,Bars,bars,structural,331,19.779,11.449
42388913,3,1,Way pointer,way pointer,symbol,135,,
42388913,3,1,funnel,funnel,shape,140,,
42388913,3,1,fork in the road,fork in road,perspective,133,,
42388913,3,2,button,button,holes,231,4.234,4.045
42388913,3,2,faulty manhole cover,manhole,shape,234,15.67,4.045
42388913,3,2,Michelin man,Michelin man,symbol,235,76.08,4.045
42388913,3,3,five lines,lines,composition,336,10.899,3.364
42388913,3,3,1 lines,line,composition,336,17.048,3.364
42388913,3,3,hurdle course,hurdles,above,332,22.088,3.364
42388913,3,3,shelves,shelves,stacked,333,26.762,3.364
42388913,3,3,aisles,aisles,above,332,28.858,3.364
42407269,3,1,"I sew two converging line which are dotted and are coinciding with each other, there are total ten fragments of the line.",ten fragments of two converging lines,formation,134,83.733,7.849
42407269,3,2,"There are six smaller circles which are inside a big circle, ",circle with circles inside,symbol,235,35.959,3.61
42407269,3,3,Their are five rectangular blocks made of 4 lines.,blocks,composition,336,34.398,8.298
42468616,1,1,hold papers together,hold paper together,bind,111,,27.672
42468616,1,1,help to pop a lock,lock picker,tool,113,,27.672
42468616,1,1,can use to trace its shape,trace its shape,attribute,117,,27.672
42468616,1,1,can use to make a hole in something,puncture something,sharp,118,,27.672
42655463,2,1,windows,window,structural,123,,21.488
42655463,2,1,tubs,tub,container,122,,21.488
42655463,2,1,picture frames,picture frame,flat,121,,21.488
42702521,1,1,Using for tight the paper,hold paper together,bind,111,23.262,134.109
42702521,1,2,Reading the news,reading the news,read,211,7.257,2.164
42702521,1,3,For cleaning teeth ,clean teeth,dental health,311,23.079,1.86
42921246,3,1,a triangle,triangle,shape,140,23.409,17.593
42921246,3,2,a plante,planet,celestial,236,17.555,4.114
42921246,3,2,a cell,cell,above,232,,4.114
42921246,3,2,tire,tire,shape,234,,4.114
42921246,3,3,a ladder,ladder,structural,331,10.358,9.945
42921246,3,3,stairs. ,stairs,structural,331,,9.945
43012454,1,2,newspaper is very useful,useful,attribute,217,35.546,2.178
43012454,1,3,i use colgate tooth brush.,tooth brush,dental health,311,15.76,3.172
43019404,3,1,An arrow ,arrow,symbol,135,16.022,13.94
43019404,3,1,an airplane,airplane,point,136,22.226,13.94
43019404,3,1,a closed road ,closed road,symbol,135,31.545,13.94
43019404,3,2,Backwards k,backwards K,symbol,235,6.216,10.89
43019404,3,2,A straight face,face,face,233,25.421,10.89
43019404,3,3,A crossroad ,crosswalk,above,332,5.747,6.767
43019404,3,3,Walls that you have to jump ,walls to jump,above,332,20.329,6.767
43125708,3,1,arrows,arrows,symbol,135,9.579,7.87
43125708,3,1,darts,darts,physics,138,23.427,7.87
43125708,3,1,pointers,pointer,point,136,29.596,7.87
43125708,3,2,circles,circles,symbol,235,6.982,2.188
43125708,3,2,eyes in circles,eyes in circles,face,233,19.077,2.188
43125708,3,3,boxes,boxes,composition,336,19.052,2.419
43125708,3,3,squares,squares,composition,336,,2.419
43148944,2,1,box,box,container,122,14.737,12.286
43148944,2,1,coil box,coil box,container,122,55.208,12.286
43148944,2,1,square box,square box,container,122,64.256,12.286
43148944,2,2,cycle tyre,tire,machine,226,6.717,13.645
43148944,2,2,bike type,bicycle,machine,226,12.015,13.645
43148944,2,2,car wheel,car,machine,226,16.952,13.645
43148944,2,2,bike wheel,bicycle,machine,226,23.787,13.645
43148944,2,3,strong tea,tea,sensory,328,8.528,1.206
43148944,2,3,strong bike,bike,structural,324,34.242,1.206
43148944,2,3,strong car,car,structural,324,42.232,1.206
43148944,2,3,strong accessiories,accessories,structural,324,51.185,1.206
43350719,3,1,It is like greater than,greater than,symbol,135,134.872,70.956
43350719,3,1,Also it looks like light emerging from a source,light source,physics,138,,70.956
43350719,3,2,It is like a boy  with a spot on the cheek                                                                                                                                               ,boy with spot on cheek,face,233,212.278,29.967
43350719,3,2,It is like a cross section stem.               ,tree trunk,above,232,,29.967
43350719,3,3,It Is like histogram in statistic,histogram,symbol,334,182.518,10.361
43350719,3,3,It is like hanging bridge.,hanging bridge,structural,331,,10.361
43615505,1,1,Put papers togeather,hold paper together,bind,111,13.262,33.742
43615505,1,2,Read ads,advertisement,attribute,217,15.644,5.598
43615505,1,3,Clean teeth,clean teeth,dental health,311,13.467,7.636
43615505,1,3,Bad breath,bad breath,dental health,311,31.627,7.636
43640341,1,1,Holding papers together,hold paper together,bind,111,65.815,40.233
43640341,1,1,weight for small balsa wood glider,weight for wood glider,crafts,116,,40.233
43640341,1,1,weight for folded paper airplane,weight for paper airplane,crafts,116,,40.233
43640341,1,1,cleaning out orfices of coffee maker,clean in tight spaces,tool,113,,40.233
43640341,1,2,Fold into a paper hat,hat,craft,214,25.183,12.162
43640341,1,2,bird cage liner,bird cage lining,cover,213,,12.162
43640341,1,2,packing material for shipping,shipping material,fill,215,,12.162
43640341,1,3,Brushing teeth,brush teeth,dental health,311,26.272,5.053
43640341,1,3,cleaning surfaces,clean,clean,312,,5.053
43737522,3,1,arrow,arrow,symbol,135,8.009,24.844
43737522,3,1,path,path,perspective,133,15.853,24.844
43737522,3,1,line,line,impression,137,19.372,24.844
43737522,3,1,corner,corner,perspective,133,43.239,24.844
43737522,3,2,circle,circle,symbol,235,9.989,4.032
43737522,3,2,dots,dots,symbol,235,14.943,4.032
43737522,3,2,round,round,symbol,235,113.738,4.032
43737522,3,3,lines,lines,composition,336,3.52,5.022
43737522,3,3,five,5,symbol,334,12.425,5.022
43737522,3,3,rectangle,rectangle,composition,336,19.715,5.022
43737522,3,3,parallel,parallel,composition,336,25.863,5.022
43775855,3,1,funnel,funnel,shape,140,293.34,49.521
43775855,3,1,rrow street,rrow road,perspective,133,305.314,49.521
43775855,3,1,megaphone,megaphone,shape,140,327.175,49.521
43775855,3,1,cone,cone,shape,140,,49.521
43775855,3,2,bowling ball,bowling ball,holes,231,49.506,42.209
43775855,3,2,target,target,symbol,235,68.064,42.209
43775855,3,2,fruit,fruit,shape,234,78.761,42.209
43775855,3,2,coconut,coconut,shape,234,92.254,42.209
43775855,3,2,coin,coin,shape,234,106.859,42.209
43775855,3,2,donut,donut,holes,231,144.864,42.209
43775855,3,3,building,building,structural,331,6.817,8.788
43775855,3,3,stairs,stairs,structural,331,21.691,8.788
43775855,3,3,window,window,structural,331,45.92,8.788
43775855,3,3,bars,bars,structural,331,55.334,8.788
43887492,3,1,arrow,arrow,symbol,135,21.629,4.374
43887492,3,1,beak,beak,mouth,131,23.822,4.374
43887492,3,1,mouth,mouth,mouth,131,25.068,4.374
43887492,3,1,letter,letter,symbol,135,26.584,4.374
43887492,3,2,ball,ball,shape,234,1.357,1.213
43887492,3,2,orb,orb,shape,234,4.656,1.213
43887492,3,2,die,die,shape,234,5.318,1.213
43887492,3,3,books,books,stacked,333,2.164,0.821
43887492,3,3,coins,coins,objects,337,6.171,0.821
43887492,3,3,papers,papers,stacked,333,9.823,0.821
44135941,2,1,books,book,flat,121,13.07,7.395
44135941,2,1,tv,tv,technology,124,26.716,7.395
44135941,2,1,xbox,XBOX,technology,124,,7.395
44135941,2,1,cd boxes,CD case,technology,124,,7.395
44135941,2,1,pizza box,pizza box,container,122,,7.395
44135941,2,2,cars,car,vehicle,221,3.839,4.69
44135941,2,2,trucks,truck,vehicle,221,5.323,4.69
44135941,2,2,buses,bus,transit,223,7.772,4.69
44135941,2,2,taxis,taxi,transit,223,9.497,4.69
44135941,2,2,bikes,bicycle,human,222,16.194,4.69
44135941,2,2,skateboard,skateboard,human,222,19.482,4.69
44135941,2,2,tricycle,tricycle,human,222,23.053,4.69
44135941,2,3,my husband,husband,person,322,3.245,1.6
44135941,2,3,gorilla glue,gorilla glue,hold,329,6.646,1.6
44135941,2,3,amish furniture,Amish furniture,structural,324,9.539,1.6
44135941,2,3,muscles,muscle,move,327,13.362,1.6
44135941,2,3,heart,heart,sentiment,325,14.508,1.6
44135941,2,3,arms,arm,move,327,20.096,1.6
44135941,2,3,legs,legs,move,327,21.349,1.6
44162497,1,1,cleaning out your ear,ear cleaner,tool,113,,32.673
44162497,1,3,tennis shoe bottom cleaner,clean shoes,clean,312,,2.938
44179400,2,1,table,table,structural,123,8.501,27.89
44179400,2,1,stool,stool,structural,123,22.775,27.89
44179400,2,1,plastic box,plastic box,container,122,44.408,27.89
44179400,2,1,cube,cube,shape,125,84.142,27.89
44179400,2,1,chess board,chess,game,126,153.585,27.89
44179400,2,1,carrom board,carrom board,game,126,161.7,27.89
44179400,2,1,rubber stamp,rubber stamp,flat,121,197.696,27.89
44179400,2,2,bicycle,bicycle,human,222,6.232,10.524
44179400,2,2,car,car,vehicle,221,19.239,10.524
44179400,2,2,bike,bicycle,human,222,25.383,10.524
44179400,2,2,steam engine,steam engine,transit,223,74.302,10.524
44179400,2,3,lion,lion,animal,323,4.61,10.731
44179400,2,3,tiger,tiger,animal,323,10.094,10.731
44179400,2,3,ox,ox,animal,323,13.231,10.731
44179400,2,3,whale,whale,animal,323,52.664,10.731
44179400,2,3,bear,bear,animal,323,64.089,10.731
44179400,2,3,elephant,elephant,animal,323,76.698,10.731
44379517,2,1,window,window,structural,123,247.985,11.508
44379517,2,1,box,box,container,122,,11.508
44379517,2,1,table,table,structural,123,,11.508
44379517,2,1,desk,desk,structural,123,,11.508
44379517,2,1,bench,bench,structural,123,,11.508
44379517,2,1,paperweight,paper weight,flat,121,,11.508
44379517,2,1,cassette-airconditioner,cassette-airconditioner,technology,124,,11.508
44379517,2,2,train,train,transit,223,9.123,8.12
44379517,2,2,car,car,vehicle,221,10.264,8.12
44379517,2,2,bus,bus,transit,223,11.775,8.12
44379517,2,2,wagon,wagon,push/pull,224,13.969,8.12
44379517,2,2,trolley,trolley,transit,223,23.63,8.12
44379517,2,2,suitcase,suitcase,mobile,225,26.762,8.12
44379517,2,2,airplanes,airplane,transit,223,39.396,8.12
44379517,2,2,cart,cart,push/pull,224,46.12,8.12
44379517,2,2,scooters,scooter,human,222,49.859,8.12
44379517,2,2,motorcycles,motorcycle,vehicle,221,55.837,8.12
44379517,2,2,bicyccles,bicycle,human,222,57.819,8.12
44379517,2,2,tricycles,tricycle,human,222,60.818,8.12
44379517,2,2,tram,tram,transit,223,98.272,8.12
44379517,2,2,suv,SUV,vehicle,221,109.784,8.12
44379517,2,2,bus,bus,transit,223,114.06,8.12
44379517,2,2,battletank,tank,vehicle,221,130.101,8.12
44379517,2,2,lorry,lorry,vehicle,221,131.49,8.12
44379517,2,2,truck,truck,vehicle,221,132.946,8.12
44379517,2,2,,unicycle,human,222,156.652,8.12
44379517,2,2,,steamroller,vehicle,221,175.586,8.12
44379517,2,3,iron,iron,material,321,6.979,7
44379517,2,3,steel,steel,material,321,9.021,7
44379517,2,3,diamonds,diamond,material,321,14.221,7
44379517,2,3,rock,rock,material,321,26.817,7
44379517,2,3,silk,silk,structural,324,35.572,7
44379517,2,3,granite,granite,material,321,49.029,7
44379517,2,3,vault doors,bank vault,structural,324,73.345,7
44379517,2,3,concrete,concrete,material,321,77.991,7
44379517,2,3,trees,tree,structural,324,94.699,7
44379517,2,3,elephants,elephant,animal,323,103.49,7
44379517,2,3,rhinoceros,rhinoceros,animal,323,109.082,7
44379517,2,3,hippopotamus,hippopotamus,animal,323,113.411,7
44379517,2,3,bears,bear,animal,323,120.355,7
44379517,2,3,ocean currents,current,ture,326,132.602,7
44379517,2,3,earthquakes,earthquake,ture,326,147.936,7
44379517,2,3,wind,wind,ture,326,152.132,7
44441758,2,1,plate,plate,flat,121,7.742,15.62
44441758,2,1,book,book,flat,121,15.727,15.62
44441758,2,1,cake pan,cake pan,container,122,31.802,15.62
44441758,2,2,bus,bus,transit,223,8.583,5.589
44441758,2,2,wagon,wagon,push/pull,224,13.02,5.589
44441758,2,2,car,car,vehicle,221,16.801,5.589
44441758,2,2,truck,truck,vehicle,221,21.764,5.589
44441758,2,2,bicycle,bicycle,human,222,29.215,5.589
44441758,2,2,motorcycle,motorcycle,vehicle,221,57.262,5.589
44441758,2,3,men,men,person,322,3.453,3.973
44441758,2,3,lion,lion,animal,323,12.762,3.973
44441758,2,3,bear,bear,animal,323,15.911,3.973
44444191,3,1,arrow,arrow,symbol,135,39.352,12.076
44444191,3,1,funnel,funnel,shape,140,,12.076
44444191,3,1,tunnel,tunnel,perspective,133,,12.076
44444191,3,1,megaphone,megaphone,shape,140,,12.076
44444191,3,1,point,point,point,136,,12.076
44444191,3,2,dice,die,shape,234,12.361,1.735
